Original_Review,Aspects,Sentiments,Empty,label
집중하기에도 좋고 여유로워서 넘 좋아용,분위기_감성/혼잡도_웨이팅,긍정/긍정,,000000010001
내부가 생각보다 넓어서 굳! 소금빵에 피치에이드 잘 먹고 잘쉬다가요,커피_음료/베이커리_빵/공간_편의시설,긍정/긍정/긍정,,110000100000
가게가 고풍스럽고 분위기가 너무 좋았습니다 !! 디저트와 커피도 너무 맛있었어요,커피_음료/분위기_감성,긍정/긍정,,100000010000
"디져트 맛있어요 케이크 맛있어요 매장은 조금 소음이 있는편고 직원들은 친절한 편은 아니에요,, 화장실은 시간별로 체크 하는게 좋을것 같아요 , 조금 지저분한 편입니다 베이커리는 맛있는데 조금 아쉽네요",베이커리_빵/케이크/공간_편의시설/서비스/혼잡도_웨이팅,긍정/긍정/부정/부정/부정,,011000202002
쑥라떼 최고. 뜨거운게 더 맛있다. 여름에도 핫 시켜야지. 평일에 처음와봤는데 주말이랑 진짜 분위기 다르다. 주말에 왔을땐 음료 너무 맛있어도 또 방문하고싶지만 너무 시끄럽고 정신없어서 못오겠다싶었는데. 평일 저녁식사시간에 방문하니 한팀? 두팀? 밖에 없고 좌석도 널널하고 진짜 조용했다. 쑥라떼최고.,커피_음료/공간_편의시설/혼잡도_웨이팅,긍정/긍정/긍정,,100000100001
네모네모한 컨셉이 귀여워요 ! 딸기 디저트를 먹고 싶었는데 디저트도 너무 맛있어요,분위기_감성,긍정,,000000010000
빵 너무 맛있고 분위기도 조아요 담에 또 먹으러올게요,베이커리_빵/분위기_감성,긍정/긍정,,010000010000
친구들과 이색적인 활동을 하면 좋을 것 같아 방문해보았습니다. 실내 이색 활동으로 좋네요.,없음,없음,,000000000000
"내 돈 내산 성수동 주민이라 주말에 동네가 붐벼서 잘 안 나가는데, 어쩌다 점심시간에 외출했습니다. 성수동 대림 창고 맞은 편에 위치한 이곳은 BTS 멤버 여동생이 하는 카페로 아미들이 많이 방문한다고 합니다. 외부는 파란색의 벽돌이 독특해요. 내부는 층고가 넓고 테이블 간격도 넓어요. 역시 내부에 사람이 많아요. 굿즈도 판매하고 있고, 셀카 찍기 좋은 커다란 거울도 있답니다. 2인 테이블 8개, 소파가 있는 4인 테이블 2개, 원형 테이블 3개, 창가 자리 4인. 이렇게 배치가 되어 있습니다. 디저트를 주문하신 후 공간 한 쪽에 배치된 발뮤다 토스트기에 데워드시면 됩니다. 레몬라임에이드. 일단 레몬에 라임을 믹스해서 만든 음료인데 레몬이 시큼하지 않고 정말 맛있었어요. 말차라떼. 부드럽고 진하네요.",커피_음료/공간_편의시설/분위기_감성/선물_포장/혼잡도_웨이팅,긍정/긍정/긍정/중립/부정,,100000110032
커피도 맛있고 피넛버터 추가 구매해서 집에 가져가면 토스트 먹을때 존맛입니당,커피_음료/기타_디저트,긍정/긍정,,100001000000
순간 유럽온줄알앗어여 너무 맛잇고 사장님도 친절하시고 매장이 너무 이쁘드라구요,분위기_감성/서비스,긍정/긍정,,000000011000
아이스크림이랑 와인 조합이 너무 좋았어요!! 또 방문하겠습니다,기타_디저트,긍정,,000001000000
베이크모굴 역시 성수 베이글 맛집입니다!! 꼭 방문해보세요!,베이커리_빵,긍정,,010000000000
데이트 하기좋은 분위기입니다! 방문해서 맛있는 디저트 먹기 좋아요!,분위기_감성,긍정,,000000010000
카페 메뉴 업데이트 좀 빨리 하면 안 될까요? 네이버 검색하면 리스트에 있는 디저트들이 카페 가니까 케이크 종류 말고 하나도 없었어요. 날도 덥고 헛걸음한 거 싫어서 음료 하나 주문하긴 했는데 이 글 보시면 이제 안 파는 디저트 메뉴들 빨리 좀 빼세요.,서비스,부정,,000000002000
음료가 가격만 높고 별로예요,커피_음료/가격_가성비,부정/부정,,200000000200
강남구청역에 있는 멋진 카페 구테로이테 우연히 연무장길을 지나가다가 발견했습니다. 매장은 넓고 조용하며 맛있는 원두를 이용한 에스프레소 음료들을 합리적인 가격에 맛 볼 수 있습니다.,커피_음료/공간_편의시설/가격_가성비/혼잡도_웨이팅,긍정/긍정/긍정/긍정,,100000100101
정말 친절하시고 음료도 훌륭합니다! 패스오더만 사용하면 더 자주 갈 것 같아요.,커피_음료/서비스,긍정/긍정,,100000001000
커피 좋아해서 이리저리 댕기는 아재인데 여기는 꾸준히 커피맛 유지해줘서 너무 감사해요. 유명 스페셜티 전문점들 퀄리티 유지 못한곳이 많은데여긴 언제나 맛있고 재미있는 커피들이 있네요. 사장님도 친절하시고 너무 좋습니다.,커피_음료/서비스,긍정/긍정,,100000001000
분위기도 짱이구 마싯어요 !!! 대표 메뉴인 음료듀 마싯러요 청귤도 딱 좋게 마싯어요,커피_음료/분위기_감성,긍정/긍정,,100000010000
여기는 진짜 빵이 너무 맛있음빵때문에 다시 오고 싶어지는 카페...,베이커리_빵,긍정,,010000000000
특별한 커피 맛을 느끼고 가요. 향도 맛도 좋았어요! 친절하시고 설명도 자세히 해주시고,커피_음료/서비스,긍정/긍정,,100000001000
따뜻하게먹으니까 진짜존맛 비싸긴해도 버터향때매 지나치기어럅네요,가격_가성비,부정,,000000000200
생각보다 별로였어요 그러다 할 맛은아니고 정말 일반 쿠키집입니다.,쿠키_구움과자,부정,,000200000000
"넓고, 베이커리도 다양하고, 좋아요.",베이커리_빵/공간_편의시설,긍정/긍정,,010000100000
직원분들 친절하시고 쾌적하고 좋아요,공간_편의시설/서비스,긍정/긍정,,000000101000
이런 주문제작 케이크 당일 예약되는 곳이 몇 없는데 당일예약이 가능하다는 점이 좋았어요 케이크도 너무 맛있고 이뻐요!!!!!!!!!!,케이크,긍정,,001000000000
고양이식빵 구매하러 방문 주말 낮시간이었는데 대기 길지않았으나 배달인지 포장인지 주문 많이들어와서 정신없는편,베이커리_빵/혼잡도_웨이팅,중립/부정,,010000000002
음식도맛있고 분위기도 좋아요!,분위기_감성,긍정,,000000010000
카페 분위기가 너무 좋고 빵이 존맛이에요!,베이커리_빵/분위기_감성,긍정/긍정,,010000010000
카멜커피만 맛있고 바닐라라떼는 별로 였어요 분위기는 좋았습니당!,커피_음료/분위기_감성,부정/긍정,,200000010000
부산 촌년 성수동 핫플와서 커피마시는데 너무 맛나요,커피_음료,긍정,,100000000000
복숭아에이드 맛있었어요! 근데 손님에 비해 직원이 적은지 음료가 오래걸리네요,커피_음료/서비스,긍정/부정,,100000002000
분위기 넘 좋아요!!!! 추천하는 카페입니당 재방문 할거에요!,분위기_감성,긍정,,000000010000
맛있게 잘 먹었습니다.,없음,없음,,000000000000
집사람이 빙수 먹고 싶다 해서 데려왔는데 너무 좋아하네요! 맛있게 잘 먹었읍니다.,빙수_과일,긍정,,000010000000
카페가 분위기가 좋고 루프탑도 잇어서 좋아녀 트리도 있고 친구들이랑 연인끼리 데이트 오면 좋응거같아요,공간_편의시설/분위기_감성,긍정/긍정,,000000110000
부모님이랑 왔는데 꽈배기 짱 맛있어용,베이커리_빵,긍정,,010000000000
멀리 나온 느낌이 드는 멋진 곳! 정원을 바라보며 혼자 차 마시기에도 좋은 것 같아요.,커피_음료/분위기_감성,중립/긍정,,100000010000
석진아 생일 축하해,없음,없음,,000000000000
좀 비싼데 분위기가 이뻐오,분위기_감성/가격_가성비,긍정/부정,,000000010200
음식도 너무너무 이쁘거 맛있어요 다음에는 남자친구랑 또 올게요!!! 다른케이크도 먹어보고 싶용,케이크,긍정,,001000000000
"말차 성수 슈퍼말차 너무 오고싶었는데, 역시나 힙하고 음료는 뭐 말할것도 없이 맛있었어요!! 시간이 6시 넘으니 야외 계단은 문을 닫았지만, 계단이 아니어도 얼마든지 힙하고 맛있게 마실 수 있었어요!! 슈퍼 말차 짱",커피_음료/분위기_감성,긍정/긍정,,100000010000
모든게 네모난 네모네 밉잠 케이크에 딸기 낭낭하고 맛있어용,케이크,긍정,,001000000000
분위기 좋고 맛도 좋아요! 힙한 성수에서 편히 머물렀어요! 최고 재방문의사 100,분위기_감성,긍정,,000000010000
모찌 워낙좋아해서 일본에서 먹었던 그 맛 생각하고 구매했지만..실망 딸기를 다 무른거 쪼가리 두개 합쳐서 만드시나봐요.. 딸기에서 술맛이 돈아까워요,빙수_과일,부정,,000020000000
종류도 많고 쾌적하고 맛도 좋습니다,공간_편의시설,긍정,,000000100000
블루베리베이글 맛있어요 종류도다양하고 오전은한적하고 좋으네요,베이커리_빵/혼잡도_웨이팅,긍정/긍정,,010000000001
메뉴가 빨리 소진되요,혼잡도_웨이팅,부정,,000000000002
초콜릿 우유 원탑입니다 이번에는 70짜리 먹었는데 진득하니 너무 맛있어요!! 인테리어도 좋고 매장도 꽤나 넓은편이구 쾌적해서 너무 만족합니다,커피_음료/공간_편의시설/분위기_감성,긍정/긍정/긍정,,100000110000
분위기가 정말 좋고 위스키 아이스크림을 맛 볼 수 있어서 특별해요! 데이트 하기도 좋고 친구들과 와도 좋을 것 같아요,기타_디저트/분위기_감성,긍정/긍정,,000001010000
성수동에서 괜찮은 카페 찾다가 와봤는데 넘 귀여워요 외관도 넘 귀엽고 액자들도 귀엽고 인테리어 잘 되어있어요! 쿠키 메뉴도 다양한것 같아요!!,쿠키_구움과자/분위기_감성,중립/긍정,,000300010000
진짜 한입크기 베이글이고 공간도 넓고 빵도 맛읶어요!!!,베이커리_빵/공간_편의시설,긍정/긍정,,010000100000
쑥차의 향기에 힐링되었고 친절하게 리필해주셔서 좋았습니다! 떡구움과자도 식감이 독특해서 더욱 즐거운 시간 보냈네요,커피_음료/쿠키_구움과자/서비스,긍정/긍정/긍정,,100100001000
카페 향이 좋아요!!,분위기_감성,긍정,,000000010000
"매장이 인데도 쾌적하고 사람들이 많아요.. 웨이팅30분정도 기다렸다 자리 잡았는데 친절하시고 케익, 빙수 맛집입니다.. 굿굿",케이크/빙수_과일/공간_편의시설/서비스/혼잡도_웨이팅,긍정/긍정/긍정/긍정/부정,,001010101002
태국에서 먹던 것 보다 더 맛있는 것 같은데요!!!!!!! 너무 맛있는 디저트입니다,없음,긍정,,000000000000
빙수 양도 많고 너무 맛있어요! 생망고도 통으로 올라가있어서 좋았습니다. 머리가 띵할정도로 시원해요,빙수_과일,긍정,,000010000000
"솔티 카라멜 라떼, 치즈 케이크 라떼, 체들렌, 밀리터리 마들렌, 초코 마들렌 주문했어요 데이트 코스로 강추하는 분위기 좋은 왕십리 카페예요! 내부는 조금 협소해도 분위기도 좋고 마들렌 비주얼도 넘 매력적인 스페셜 땡스 투 수제 솔티 카라멜 시럽이 들어간 라떼와 치즈 케이크 시럽이 들어간 시그니처 라떼를 마셨는데 달달하고 고소해서 마들렌과 넘 찰떡이었어요! 2시에 방문했는데도 배달로 많이 주문하시는지 마들렌 품절이 많았어요! 자르는 순간 단면에서 필링이 흘러 넘치는 달달한 체들렌, 겉에 초코 코팅이 두껍게 올라가서 달달한 초코맛 진한 밀리터리와 초코 마들렌 모두 맛있어요!",커피_음료/쿠키_구움과자/공간_편의시설/분위기_감성/혼잡도_웨이팅,긍정/긍정/부정/긍정/부정,,100100210002
온실속에 온거 같은 분위기에요,분위기_감성,긍정,,000000010000
맛있는 커피와 함께 아늑한 분위기. 좋아요!,커피_음료/분위기_감성,긍정/긍정,,100000010000
"주차비 한시간 2,000원, 잠깐 머물다가기좋았어요",공간_편의시설,긍정,,000000100000
커피가 너무 맛있어요!,커피_음료,긍정,,100000000000
매장 분위기 자체가 이쁘고 디저트도 너무 이뻐요 기회되면 나중에 또 방문하고 싶어요!,분위기_감성,긍정,,000000010000
와인과 아이스크림의 절묘한 조합이 매력적이었어요! 특히 카망베르치즈 아이스크림..JMT 그 자체였습니다 치즈 플레이트와 스낵도 맛있었습니다 다음 성수 데이트 때도 재방문하려고 합니다!,기타_디저트,긍정,,000001000000
감성 채우러 왔어요 빵 종류가 많아서 고르기 힘들었어요 다 먹고 싶어오 자리가 약간 협조하지만 그래도 맛있어요!,베이커리_빵/공간_편의시설/분위기_감성,긍정/부정/긍정,,010000210000
"원두 구매를 위해 방문했어요 집에서 마시는데 진짜 정말 굉장히 맛있어요,, 최고",커피_음료,긍정,,100000000000
한가하게 시원하게 여유잇게 아이랑 커피한잔하고 가요 올때마다 기분 좋아요,커피_음료/혼잡도_웨이팅,긍정/긍정,,100000000001
귀여운 베이글과 커피한잔으로 이야기 꽃을 피워요,커피_음료/베이커리_빵,중립/중립,,330000000000
땅콩버터 요즘 인기던데 여기는 주문하면 하로 갈아서 줘서 너무 신선하고 맛있아요 커피도 맛있습니다,커피_음료/기타_디저트,긍정/긍정,,100001000000
디저트 종류도 많고 맛있었어요!!,없음,긍정,,000000000000
친절하고 커피맛도 괜찮았는데 화장실이 너무 자주 막히는 것 같아요,커피_음료/공간_편의시설/서비스,긍정/부정/긍정,,100000201000
망고빙수 너무 맛있습니다! 냉동이 아니고 생망고여서 젤리 먹는 것처럼 부드럽고 달고 좋네요 은근 양 많아서 세명이서 빙수 하나 먹으니 배부릅니다,빙수_과일,긍정,,000010000000
분위기가 너무 좋고 푸딩이 맛있어요!,기타_디저트/분위기_감성,긍정/긍정,,000001010000
근처 직장인이라 지주 가는 곳인데 덴버 오믈렛이랑 아메리칸 블랙퍼스트 너무 맛있어요,베이커리_빵,긍정,,010000000000
