text,text_en
디저트 맛집인데 아파서 차만 마신 내 자신 슬퍼요,"It's a great dessert restaurant, but I'm sad that I only drank tea because I was sick."
🎄💕 자리도 1층이랑 2층 있는데 자리 간격도 안좁아서 친구들이랑 얘기하기도 괜찮고 데이트로 가는것도 추천합니다,"🎄💕 There are seats on the 1st and 2nd floors, and the space between the seats is not too tight, so it's good to talk with friends, and I recommend going on a date."
바로 구입해서 먹으면 또 구입하겠지만 웨이팅하면서 또 구매할지는 ;;,"I will buy it again if I eat it right away, but will I buy it again while waiting?;;"
리뷰에 쏘쏘하다는 말이 많았지만 저는 개인적으로 너무 맛있게 먹었어요~,"A lot of reviews said it was spicy, but I personally really enjoyed it."
콘센트도 있고 조용해서 좋아요,It's nice that there's an outlet and it's quiet.
동네에 강아지 동반 카페는 많아도 강아지가 앉아있기 불편한 곳들이 많은데 여기는 강아지도 편하게 앉아있을 수 있어서 좋아요!!,"Although there are many dog-friendly cafes in the neighborhood, there are many places where dogs are uncomfortable to sit, but this is great because even dogs can sit comfortably!!"
커피가 맛난집 재방문 지난번엔 에스프레소를 마시고 오늘은 케잌까지 포인트적립 하면 텀블러까지 성수의 맛깔나는 까페,"Revisiting a place with delicious coffee. Last time I had espresso, today I even got a cake. If I accumulate points, I even get a tumbler. A delicious cafe in Seongsu."
분위기 조용하고 좋아요,The atmosphere is quiet and nice
지나가다가 사람들 많아서 들어왔는데 분위기도 좋고커피도 맛있어요,I was passing by and came in because there were a lot of people. The atmosphere was nice and the coffee was delicious.
에스프레소를 즐길 수 있고 그 외의 다른 음료와 디저트들을 즐길 수 있어요,You can enjoy espresso and other drinks and desserts.
진짜진짜루 다른 소금빵은 퍼석한게 많은데 여긴 진짜 쫄깃하고 부드럽고 정말 은은하게 달짝지근하면서 짭쪼롬해서 계속 들어가요,"Really, a lot of other salt breads are crumbly, but this one is really chewy, soft, and very subtly sweet and salty, so I keep eating it."
"단, 낱개 판매도 하면 좋겠어요!","However, it would be nice if they sold them individually too!"
"보이숙차랑 현미목련차, 말차&팥 치즈케잌까지 맛있게 먹고 갑니다!","I enjoyed the Boisuk tea, brown rice magnolia tea, matcha & red bean cheesecake!"
주말 오전에 방문했는데 한적하고 빵 종류도 많고 케이크류도 있어요.,"I visited on a weekend morning, and it was quiet and had a variety of breads and cakes."
분위기도 좋구요~~,The atmosphere is good too~~
귀여운 벌룬과 멋진 석진오빠로 가득한 곳 커피도 맛있고 깔끔한 인테리어로 예쁜 성수 비데이 담에도 또 올거에요~~,It's a place full of cute balloons and the cool Seokjin oppa. The coffee is delicious and the interior is pretty. I'll come again next time on Seongsu Bday~~
원두 선택할 수 있고 주차비 저렴한 편 일요일 한시반쯤 들어갔는데 3시쯤 내/외부 좌석 거의 다 찼어요,"You can choose your coffee beans and parking is cheap. I went in around 1:30 on a Sunday, and by 3, most of the inside and outside seats were full."
공간도 엄청 넓고 깨끗해요~,The space is very spacious and clean.
다른 메뉴의 에스프레소도 궁금하다 성수의 ☕️ 매장 넓고 꽤적하다 테이블아래 충전기 꼳을 수 있어서 갠ㅣ적으론 자주 올 거같다 ㄱ,"I'm curious about the other menu's espressos. Seongsu's ☕️ store is spacious and quite quiet. You can turn on the charger under the table, so I think I'll come here often."
"😍 번으로 만든 디저트, 스콘, 휘낭시에 진짜 넘 맛있구요 포토존도 많아서 여기저기 사진찍어도 넘 예쁘게 나와요~","😍 Desserts made with buns, scones, and financiers are really delicious. There are a lot of photo zones, so you can take pictures here and there and they come out really pretty~"
"티백과 다도 도구 등 굿즈를 파는 공간도 있어서 이색적이고, 직원분들이 친절하셔서 머무르는 내내 마음이 편안해요!","There is also a unique space selling goods such as tea bags and tea ceremony tools, and the friendly staff makes you feel comfortable throughout your stay!"
거의 두달만에 왔는데 음악 여전하네요..,"It's been almost two months since I came here, but the music is still the same..."
프랑스 맛있는빵을 열어서 맛있는 버터를 한가득넣고 입에 넣은 느낌 🥯🍞🥖🥐🥪🫓 외국인 관광객들도 좋아하시더라고요,The feeling of opening a delicious French bread and putting it in your mouth full of delicious butter 🥯🍞🥖🥐🥪🫓 Foreign tourists also like it.
매장식사는 불가하고 포장만가능해서 줄이길어도 금방금방줄어듭니다.,"In-store dining is not possible and only take-out is available, so even if the line is long, it goes down quickly."
사자마자 먹어야만 제대로 느낄수있지만 포장해가도 에어프라이어로 소금빵을 심폐소생해 먹으면 바로 갓구운 소금빵맛을 느낄수있었습니다.,"You can only really taste it if you eat it as soon as you buy it, but even if you take it out and resuscitate the salt bread in an air fryer, you can immediately feel the taste of freshly baked salt bread."
분위기 너무좋고 차도 맛있어요,The atmosphere is very nice and the tea is delicious.
사장님이 너무 친절하시고 분위기가 좋고 요즘 날씨가 너무 좋아서 테라스자리가 있는게 너무 좋았어용,"The owner was very kind, the atmosphere was nice, and the weather was so nice these days, so I really liked having a terrace seat."
영종도 지점보단 사알짝 맛이 약하긴 한데 그래도 믿고 먹는 자연도 소금빵 ❤️ 웬만한 베이커리 보다는 훠얼씬 맛나요!,"The taste is slightly weaker than the Yeongjongdo branch, but I still trust the natural salt bread I eat ❤️ It tastes so much better than most bakeries!"
디저트로 먹으려고 했는데 낱개로는 안 팔아서 세트로 구매했어요!,"I wanted to eat it as dessert, but they didn't sell it individually, so I bought it as a set!"
그래서 뭔진 모르지만 알겠다 했는데 엄청 작은 잔에 얼음없이 미지근한 라떼에 당황 이곳만의 스타일 이겠지만..;;,"So, I didn't know what it was, but I said I knew, but I was taken aback by the lukewarm latte without ice in a very small glass. I guess it's just this place's style, but..;;"
파묘 팝업 대기하면서 더워 죽을꺼 같아서 마신 커피 맛나다.,"I drank the coffee while waiting for the Pamyo pop-up, thinking I was going to die from the heat, and it was delicious."
지나가는 길에 보여서 들어갔는데 적당히 소란하고 분위기 좋아요.,"I saw it while passing by, so I went in, and it was moderately noisy and had a nice atmosphere."
브런치로 프렌치토스트 + 수프+ 아멜카노 조합 환상적!,The combination of French toast + soup + Amelcano for brunch is fantastic!
💚 핫여름이라 조금만 밖에 돌아댕겨도 더워서 힘이 빠지는데 맥파이앤타이거에서 시원한 차를 마시니까 기력이 보충되고 힐링이 되더라구요~,"💚 It's a hot summer, so even if I go outside for a little bit, I feel tired from the heat, but drinking cool tea at Magpie & Tiger replenishes my energy and gives me healing~"
했는데 계속 생각나고 다른데랑 비교했을때 정말 맛있어요~,I kept thinking about it and it was really delicious compared to other places.
신사에 있는 곳은 시간이 안 맞아서 못 갔는데 성수에도 있다니 기뻐요 성수 시티뷰 창도 있고 중정 창도 있어서 비오는 날 방문하니 더 좋네요,"I couldn't go to the one in the shrine because I didn't have the right time, but I'm glad that there's one in Seongsu. It has a Seongsu city view window and a courtyard window, so it's even better to visit on a rainy day."
It was nice to drink tea quietly. The city view was great and the tea was delicious. 👍 👍 👍,It was nice to drink tea quietly. The city view was great and the tea was delicious. 👍 👍 👍
친구한테도 선물해줬어요,I also gave it to a friend as a gift.
압구정이나 성수가면 꼭 사는 소금빵이에요!,Salt bread is a must-buy if you go to Apgujeong or Seongsu!
"귀여운 복장으로 특색있는 곳, 소금빵 단일 메뉴로 키오스크에서 주문하려면 줄, 후에 픽업 줄을 또 서야 해서 일행이 있으면 나눠 서는 게 빨리 받는 방법이에요","A unique place with cute outfits. Salt bread is a single menu item. If you want to order at the kiosk, you have to stand in line and then in line for pick-up, so if you're with a group, splitting up is the best way to get it quickly."
맛있어서 또 대기할 의향 있어요(30분까지만),It's so delicious that I'm willing to wait again (up to 30 minutes)
"하며 기다린지20분이 지날때쯤 반죽이 잘못됐다며 10분을 더 기다려야한대서 1차 기운이 빠졌고 10분후에 받기 직전, 빵이 없다고 죄송하다며 15분을 더 기다려야한다고 말을하는데 정말 화가났습니다.","After 20 minutes of waiting, they said that the dough was wrong and that I had to wait another 10 minutes, which made me lose my energy. Just before I received it 10 minutes later, they said that they were sorry that there was no bread and that I had to wait another 15 minutes, which made me really angry."
